properties{
  y = 48,
  width = 112,
  height = 144,
  pattern = "ground1.1",
  tileset = "indoors_stone",
}

tile{
  layer = 1,
  x = 88,
  y = 56,
  width = 16,
  height = 16,
  pattern = "17",
  tileset = "indoors_stone",
}

tile{
  layer = 1,
  x = 72,
  y = 56,
  width = 16,
  height = 16,
  pattern = "18",
  tileset = "indoors_stone",
}

tile{
  layer = 1,
  x = 104,
  y = 80,
  width = 16,
  height = 16,
  pattern = "18",
  tileset = "indoors_stone",
}

tile{
  layer = 1,
  x = 120,
  y = 80,
  width = 16,
  height = 16,
  pattern = "17",
  tileset = "indoors_stone",
}

tile{
  layer = 1,
  x = 136,
  y = 144,
  width = 16,
  height = 16,
  pattern = "18",
  tileset = "indoors_stone",
}

tile{
  layer = 1,
  x = 152,
  y = 144,
  width = 16,
  height = 16,
  pattern = "17",
  tileset = "indoors_stone",
}

tile{
  layer = 1,
  x = 88,
  y = 128,
  width = 16,
  height = 16,
  pattern = "18",
  tileset = "indoors_stone",
}

tile{
  layer = 1,
  x = 104,
  y = 128,
  width = 16,
  height = 16,
  pattern = "17",
  tileset = "indoors_stone",
}

tile{
  layer = 1,
  x = 112,
  y = 168,
  width = 16,
  height = 16,
  pattern = "18",
  tileset = "indoors_stone",
}

tile{
  layer = 1,
  x = 128,
  y = 168,
  width = 16,
  height = 16,
  pattern = "17",
  tileset = "indoors_stone",
}

tile{
  layer = 1,
  x = 136,
  y = 64,
  width = 16,
  height = 16,
  pattern = "18",
  tileset = "indoors_stone",
}

tile{
  layer = 1,
  x = 152,
  y = 64,
  width = 16,
  height = 16,
  pattern = "17",
  tileset = "indoors_stone",
}

tile{
  layer = 1,
  x = 88,
  y = 184,
  width = 16,
  height = 24,
  pattern = "stairs_down.center_low",
  tileset = "indoors_stone",
}

tile{
  layer = 1,
  x = 88,
  y = 208,
  width = 16,
  height = 8,
  pattern = "stairs_down.center_high",
  tileset = "indoors_stone",
}

tile{
  layer = 1,
  x = 80,
  y = 208,
  width = 8,
  height = 8,
  pattern = "stairs_down.right_high",
  tileset = "indoors_stone",
}

tile{
  layer = 1,
  x = 104,
  y = 208,
  width = 8,
  height = 8,
  pattern = "stairs_down.left_high",
  tileset = "indoors_stone",
}

tile{
  layer = 1,
  x = 104,
  y = 184,
  width = 8,
  height = 24,
  pattern = "stairs_down.left_low",
  tileset = "indoors_stone",
}

tile{
  layer = 1,
  x = 80,
  y = 184,
  width = 8,
  height = 24,
  pattern = "stairs_down.right_low",
  tileset = "indoors_stone",
}

tile{
  layer = 1,
  x = 168,
  y = 152,
  width = 16,
  height = 16,
  pattern = "post_bottom",
  tileset = "indoors_cabin",
}

tile{
  layer = 1,
  x = 168,
  y = 136,
  width = 16,
  height = 8,
  pattern = "post_top",
  tileset = "indoors_stone",
}

tile{
  layer = 1,
  x = 168,
  y = 144,
  width = 16,
  height = 8,
  pattern = "post_middle",
  tileset = "indoors_stone",
}

tile{
  layer = 1,
  x = 96,
  y = 40,
  width = 40,
  height = 16,
  pattern = "166",
  tileset = "indoors_stone",
}

tile{
  layer = 1,
  x = 96,
  y = 56,
  width = 40,
  height = 16,
  pattern = "165",
  tileset = "indoors_stone",
}

tile{
  layer = 1,
  x = 72,
  y = 40,
  width = 16,
  height = 8,
  pattern = "447",
  tileset = "indoors_stone",
}

tile{
  layer = 1,
  x = 72,
  y = 48,
  width = 16,
  height = 16,
  pattern = "445",
  tileset = "indoors_stone",
}

tile{
  layer = 1,
  x = 72,
  y = 64,
  width = 24,
  height = 8,
  pattern = "215",
  tileset = "indoors_stone",
}

tile{
  layer = 1,
  x = 72,
  y = 72,
  width = 24,
  height = 16,
  pattern = "214",
  tileset = "indoors_stone",
}

tile{
  layer = 1,
  x = 72,
  y = 96,
  width = 16,
  height = 16,
  pattern = "43",
  tileset = "indoors_stone",
}

tile{
  layer = 1,
  x = 72,
  y = 112,
  width = 16,
  height = 16,
  pattern = "42",
  tileset = "indoors_stone",
}

tile{
  layer = 1,
  x = 72,
  y = 96,
  width = 16,
  height = 16,
  pattern = "44",
  tileset = "indoors_stone",
}

destination{
  name = "saphire_hostal_sub_in",
  layer = 1,
  x = 96,
  y = 181,
  direction = 1,
}

teletransporter{
  layer = 1,
  x = 88,
  y = 200,
  width = 16,
  height = 16,
  destination_map = "Saphire/hostal",
  destination = "saphire_hostal_1s",
}

